category,type,name,url,url_img,price,stock,manufacturer,flush,spec,housing,connection,size,material,IP,output_structure,voltage,output_type,adjust,distance,indicator,temperature
Индуктивные датчики,Индуктивный датчик,"И31-NO-PNP-HT (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16893/,/static/main/img/ind_SKB/d130ff48-ef7b-11eb-aeaf-9457a5547ba0_e1a2e87b-87c7-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14338/,/static/main/img/ind_SKB/6297f35c-7f83-11e8-d290-f0795970fef5_9c5aed1e-87c7-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-K (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14541/,/static/main/img/ind_SKB/51475858-ca4b-11e5-d38e-f0795970fef5_327e7020-87c8-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Латунь,IP 65,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-P-HT (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15648/,/static/main/img/ind_SKB/6c0c5d6d-ff0c-11ea-aea3-9457a5547ba0_caf9554b-87c9-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-P-ПГ (12X18H10T),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12885/,/static/main/img/ind_SKB/7ed60998-0beb-11e8-a59e-f0795970fef5_85df2c4d-87cc-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Нерж. сталь,IP 68,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-P-ПГ (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14983/,/static/main/img/ind_SKB/86f9cb2a-7973-11e6-f080-f0795970fef5_15d3c168-87cd-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И31-NO-PNP-P (Л63, Lкаб=5м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12647/,/static/main/img/ind_SKB/68efb7cd-291e-11e9-8c4d-7085c2642fb3_742f9143-aa67-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель с разъёмом,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И31-NO-PNP-P (Л63, с кронштейном КР 30 Д16Т)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16487/,/static/main/img/ind_SKB/77f27827-343f-11e9-b976-f0795970fef5_1715be18-820a-11ea-b97f-f0795970fef5.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-P (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14540/,/static/main/img/ind_SKB/5146485a-ca4b-11e5-d38e-f0795970fef5_631260c3-87c8-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И31-NO-PNP-ПГ (Л63, Lкаб=2,5м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15559/,/static/main/img/ind_SKB/1b13289d-ed99-11ea-aea3-9457a5547ba0_a52b0a39-87cd-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP-ПГ (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/11784/,/static/main/img/ind_SKB/34654072-296b-11e6-2b9c-f0795970fef5_67e53ce5-87cd-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 68,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15073/,/static/main/img/ind_SKB/23f841ba-1b84-11e7-f78d-f0795970fef5_295485cf-85bb-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И31-NO-PNP (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15963/,/static/main/img/ind_SKB/a708f2e3-555e-11eb-aea6-9457a5547ba0_6a57d2e3-87c7-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И31-NO-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12340/,/static/main/img/ind_SKB/eb0b4170-116b-11e8-6c90-f0795970fef5_28a59c06-87c7-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И32-NC-NPN (Л63, Lкаб=2 м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13308/,/static/main/img/ind_SKB/3d240df4-8856-11e9-b976-f0795970fef5_f4fa9382-87ce-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,NPN,10-30 [DC],NC,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И32-NC-NPN (Л63, Lкаб=2,5 м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13309/,/static/main/img/ind_SKB/61badd38-8856-11e9-b976-f0795970fef5_3cac11df-87cf-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,NPN,10-30 [DC],NC,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И32-NC-NPN (Л63, Lкаб=3,5 м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13310/,/static/main/img/ind_SKB/7db69597-8856-11e9-b976-f0795970fef5_748ad49b-87cf-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,NPN,10-30 [DC],NC,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И32-NC-PNP-HT (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16897/,/static/main/img/ind_SKB/27568ba0-ef95-11eb-aeaf-9457a5547ba0_47357715-87d0-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NC,Нет,15.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И32-NC-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14542/,/static/main/img/ind_SKB/514a888e-ca4b-11e5-d38e-f0795970fef5_f8c36e1c-87cf-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NC,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И32-NO-PNP-HT (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15723/,/static/main/img/ind_SKB/705a98ef-0dfb-11eb-aea4-9457a5547ba0_76f13881-87d3-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И32-NO-PNP (Д16Т),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14543/,/static/main/img/ind_SKB/514cb79e-ca4b-11e5-d38e-f0795970fef5_b203807c-87d2-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И32-NO-PNP (Л63, Lкаб=2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15962/,/static/main/img/ind_SKB/74d16ce4-555e-11eb-aea6-9457a5547ba0_42bdd3df-87d3-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И32-NO-PNP (Л63),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/12495/,/static/main/img/ind_SKB/a59be570-6de9-11e7-8097-f0795970fef5_1117bb41-87d3-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NC-AC ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/13948/,/static/main/img/ind_SKB/7b71b45e-6765-11ea-b97f-f0795970fef5_14abc465-afde-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NC-NPN ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14544/,/static/main/img/ind_SKB/515452f6-ca4b-11e5-d38e-f0795970fef5_80a68a9e-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NC-NPN-HT ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15750/,/static/main/img/ind_SKB/1310a89e-199e-11eb-aea4-9457a5547ba0_75b0574a-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И33-NC-PNP ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/11615/,/static/main/img/ind_SKB/ec1ef0a8-5027-11e7-2687-f0795970fef5_6a4ed9bb-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO-AC ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/14547/,/static/main/img/ind_SKB/51617698-ca4b-11e5-d38e-f0795970fef5_56e60347-afde-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO-NPN-HT ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13409/,/static/main/img/ind_SKB/8071255a-a470-11e9-b976-f0795970fef5_37266ce6-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И33-NO-PNP ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14549/,/static/main/img/ind_SKB/516b3b88-ca4b-11e5-d38e-f0795970fef5_28f4cf48-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO-PNP-P ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14550/,/static/main/img/ind_SKB/516d6eb2-ca4b-11e5-d38e-f0795970fef5_8132e672-a1f8-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Разъём,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO-PNP-P8 ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13114/,/static/main/img/ind_SKB/e85a0507-44b6-11e9-b976-f0795970fef5_1715be1c-820a-11ea-b97f-f0795970fef5.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Разъём,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO/NC-NPN ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14545/,/static/main/img/ind_SKB/515af0ca-ca4b-11e5-d38e-f0795970fef5_5d63f829-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И33-NO/NC-PNP ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14546/,/static/main/img/ind_SKB/515e3992-ca4b-11e5-d38e-f0795970fef5_50be3344-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO и NC,Нет,5.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NC-AC ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/14302/,/static/main/img/ind_SKB/e03efbd0-2cd0-11e8-d19d-f0795970fef5_df3e9de1-afe3-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NC-AC-P ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/14551/,/static/main/img/ind_SKB/5170b2a2-ca4b-11e5-d38e-f0795970fef5_3f2799fc-afe5-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Разъём,66х28х20,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NC-NPN ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13483/,/static/main/img/ind_SKB/2b6d80a9-c574-11e9-b976-f0795970fef5_2494e951-a204-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NC-PNP ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16749/,/static/main/img/ind_SKB/3e58f584-d567-11ea-b981-f0795970fef5_064673ce-a204-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NC-PNP-Y10 ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16890/,/static/main/img/ind_SKB/65c2b375-eeb4-11eb-aeaf-9457a5547ba0_bde453d6-a203-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO-AC ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/14553/,/static/main/img/ind_SKB/5181f800-ca4b-11e5-d38e-f0795970fef5_0606ed90-afe5-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO-AC-P ,https://skbind.ru/catalog/induktivnye_datchiki/na_peremennoe_20_250v_postoyannoe_napryazhenie_30_250v_1/14554/,/static/main/img/ind_SKB/5184479a-ca4b-11e5-d38e-f0795970fef5_7fa15982-afe5-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Разъём,66х28х20,Пластик,IP 67,Двухпроводный датчик,30-250 [DC] / 20-250 [AC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO-DC ,https://skbind.ru/catalog/induktivnye_datchiki/2_kh_provodnye_na_postoyannoe_napryazhenie_15_30v/13353/,/static/main/img/ind_SKB/ee11942f-9678-11e9-b976-f0795970fef5_3ce5076f-c45e-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,Двухпроводный датчик,15-30 [DC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO-NPN ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14555/,/static/main/img/ind_SKB/5188d9fe-ca4b-11e5-d38e-f0795970fef5_653cdd71-a202-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO-PNP ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14556/,/static/main/img/ind_SKB/518c35d6-ca4b-11e5-d38e-f0795970fef5_2c826d61-a202-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO-PNP-P-HT ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13457/,/static/main/img/ind_SKB/a6166194-b9d2-11e9-b976-f0795970fef5_dc6f0295-a201-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Разъём,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,И34-NO/NC-NPN (Lкаб=2м),https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/13689/,/static/main/img/ind_SKB/d95d7c3b-1a3d-11ea-b97c-f0795970fef5_d7967570-a202-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,NPN,10-30 [DC],NO и NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И34-NO/NC-PNP ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/14552/,/static/main/img/ind_SKB/517eb960-ca4b-11e5-d38e-f0795970fef5_a5c09113-a202-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х28х20,Пластик,IP 67,PNP,10-30 [DC],NO и NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,"И341-NC-PNP (Lкаб=1,7м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16590/,/static/main/img/ind_SKB/ab132a41-126e-11ea-b979-f0795970fef5_0fc1f91c-a206-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х18х20,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,8.0,Есть,-25...+75
Индуктивные датчики,Индуктивный датчик,И341-NO-PNP-HT ,https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15376/,/static/main/img/ind_SKB/c9a003bc-a442-11e8-2798-f0795970fef5_947c6269-a205-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х18х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,"И341-NO-PNP-HT (Lкаб=1,7м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/15377/,/static/main/img/ind_SKB/6b6b8786-a455-11e8-2798-f0795970fef5_2dad2a78-a205-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель,66х18х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,"И341-NO-PNP-P (Lкаб=0,2м)",https://skbind.ru/catalog/induktivnye_datchiki/3_kh_4_kh_provodnye_na_postoyannoe_napryazhenie_10_30v_1/16486/,/static/main/img/ind_SKB/a1d402c1-3422-11e9-b976-f0795970fef5_e6b7e0ad-a204-11ec-aeb2-9457a5547ba0.jpg,999999.0,,СКБ Индукция,Не встраиваемый,Общее применение,Прямоугольный,Кабель с разъёмом,66х18х20,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-25...+75
