category,type,name,url,url_img,price,stock,manufacturer,flush,spec,housing,connection,size,material,IP,output_structure,voltage,output_type,adjust,distance,indicator,temperature
Индуктивные датчики,Индуктивный датчик,ISN N2P-31N-6-LZ,https://teko-com.ru/product/isn-n2p-31n-6-lz.html,/static/main/img/ind_TEKO/ISN_N2P_3d-228x228.jpg,1540,1-3 дня,TEKO,Не встраиваемый,Общее применение,Щелевой,Кабель,25x28x18,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,6.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ImP-32P-16-LZ,https://teko-com.ru/product/isn-imp-32p-16-lz.html,/static/main/img/ind_TEKO/ISN_ImP_3d-228x228.jpg,1490,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,PNP,10-30 [DC],NC,Нет,16.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN IC82P-12-N-S4,https://teko-com.ru/product/isn-ic82p-12-n-s4.html,/static/main/img/ind_TEKO/ISN_IC82P_12_N_S4_3d-228x228.jpg,2490,1-3 дня,TEKO,Не встраиваемый,Во взрывоопасных зонах (NAMUR),Прямоугольный,Разъём,84х64х43,Пластик,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,12.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN IC81P5-31P-R35-LZS4,https://teko-com.ru/product/isn-ic81p5-31p-r35-lzs4.html,/static/main/img/ind_TEKO/ISN_IC81P5_3d-228x228.jpg,2400,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Разъём,84х64х43,Пластик,IP 65,PNP,10-30 [DC],NO,Есть,35.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN IC7P-31P-50-LZS4,https://teko-com.ru/product/isn-ic7p-31p-50-lzs4-ic7p5-3a0dz-1713.html,/static/main/img/ind_TEKO/ISN_IC7P_3d-228x228.jpg,2990,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Разъём,84х64х43,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,50.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN I8P-31P-25-LZ,https://teko-com.ru/product/isn-i8p-31p-25-lz.html,/static/main/img/ind_TEKO/ISN_I8P_31P_25_LZ_3d-228x228.jpg,1840,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,25.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN I7P5-R40-N-C2-5,https://teko-com.ru/product/isn-i7p5-r40-n-c2-5.html,/static/main/img/ind_TEKO/ISN_I7P5_3d-228x228.jpg,7080,1-3 дня,TEKO,Не встраиваемый,Во взрывоопасных зонах (NAMUR),Прямоугольный,Кабель,84х64х43,Пластик,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Есть,40.0,Нет,-60...+90
Индуктивные датчики,Индуктивный датчик,ISN I7P5-43N-R35-LZ-C,https://teko-com.ru/product/isn-i7p5-43n-r35-lz-c.html,/static/main/img/ind_TEKO/ISN_I7P5_3d-228x228.jpg,4180,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 65,NPN,10-30 [DC],NO и NC,Есть,35.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN I7P5-11G-R35-LZ,https://teko-com.ru/product/isn-i7p5-11g-r35-lz.html,/static/main/img/ind_TEKO/ISN_I7P5_3d-228x228.jpg,2700,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 65,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Есть,35.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN I7P-31P-40-LZ,https://teko-com.ru/product/isn-i7p-31p-40-lz.html,/static/main/img/ind_TEKO/ISN_I7P_3d-228x228.jpg,2640,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,40.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN I7P-12-40-LZ-H,https://teko-com.ru/product/isn-i7p-12-40-lz-h.html,/static/main/img/ind_TEKO/ISN_I7P_3d-228x228.jpg,8180,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,Двухпроводный датчик,10-30 [DC],NC,Нет,40.0,Есть,-15...+105
Индуктивные датчики,Индуктивный датчик,ISN I7P-02G-40E-L-C,https://teko-com.ru/product/isn-i7p-02g-40e-l-c.html,/static/main/img/ind_TEKO/ISN_I7P_3d-228x228.jpg,4990,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,Двухпроводный датчик,10-30 [DC],NC,Нет,40.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISN I16P5-43P-R100-LE,https://teko-com.ru/product/isn-i16p5-43p-r100-le.html,/static/main/img/ind_TEKO/ISN_I16P5_3d-228x228.jpg,11620,1-3 дня,TEKO,Не встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 65,PNP,10-30 [DC],NO и NC,Есть,100.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISN HS0B-31N-2,5-L",https://teko-com.ru/product/isn-hs0b-31n-2-5-l.html,/static/main/img/ind_TEKO/ISN_HS0B_31N_2_2C5_L_3d-228x228.jpg,5130,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Латунь,IP 67,NPN,10-30 [DC],NO,Нет,2.5,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN FS4A-31P-12-L,https://teko-com.ru/product/isn-fs4a-31p-12-l.html,/static/main/img/ind_TEKO/ISN_FS4A_3d-228x228.jpg,3020,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,12.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN FS4A-31N-12-L,https://teko-com.ru/product/isn-fs4a-31n-12-l.html,/static/main/img/ind_TEKO/ISN_FS4A_3d-228x228.jpg,3140,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,12.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN FS2A-4-N-10,https://teko-com.ru/product/isn-fs2a-4-n-10.html,/static/main/img/ind_TEKO/ISN_FS2A_4_N_C_3d-228x228.jpg,2830,1-3 дня,TEKO,Не встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,4.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN FC4A-31P-8-LZS4,https://teko-com.ru/product/isn-fc4a-31p-8-lzs4.html,/static/main/img/ind_TEKO/ISN_FC4A_3d-228x228.jpg,1670,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN FC4A-31P-12-LS4,https://teko-com.ru/product/isn-fc4a-31p-12-ls4.html,/static/main/img/ind_TEKO/ISN_FC4A_3d-228x228.jpg,2190,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,12.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISN F7A-32N-15E-LZ-P-2,5",https://teko-com.ru/product/isn-f7a-32n-15e-lz-p-2-5.html,/static/main/img/ind_TEKO/ISN_EF7A_3d-228x228.jpg,1960,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅30,Алюминий,IP 67,NPN,10-30 [DC],NC,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN F2B-4-N-L,https://teko-com.ru/product/isn-f2b-4-n-l.html,/static/main/img/ind_TEKO/ISN_20EF2B-228x228.jpg,2710,1-3 дня,TEKO,Не встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Кабель,∅12,Латунь,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,4.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET81A-12G-15-LZ,https://teko-com.ru/product/isn-et81a-12g-15-lz.html,/static/main/img/ind_TEKO/ISN_ET81A_3d-228x228.jpg,2560,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET81A-11-15-LZ,https://teko-com.ru/product/isn-et81a-11-15-lz.html,/static/main/img/ind_TEKO/ISN_ET81A_3d-228x228.jpg,2360,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN ET4A-43P-8-LZ,https://teko-com.ru/product/isn-et4a-43p-8-lz.html,/static/main/img/ind_TEKO/ISN_ET4A_3d-228x228.jpg,1990,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EF62A-11-10-LZ-15,https://teko-com.ru/product/isn-ef62a-11-10-lz-15.html,/static/main/img/ind_TEKO/ISN_EF62A_3d-228x228.jpg,2970,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅20,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC9A-31N-20-LZS4,https://teko-com.ru/product/isn-ec9a-31n-20-lzs4.html,/static/main/img/ind_TEKO/ISN_EC9A_3d-228x228.jpg,1940,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅36,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,20.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC81A-01G-15-LS27,https://teko-com.ru/product/isn-ec81a-01g-15-ls27.html,/static/main/img/ind_TEKO/ISN_EC81A_01G_15_LS27_3d-228x228.jpg,2220,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,15.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC7A-31P-15-LZS4,https://teko-com.ru/product/isn-ec7a-31p-15-lzs4.html,/static/main/img/ind_TEKO/ISN_EC7A_3d-228x228.jpg,1720,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅27,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC4A-31N-8-LZS4,https://teko-com.ru/product/isn-ec4a-31n-8-lzs4.html,/static/main/img/ind_TEKO/ISN_20EC4A-228x228.jpg,1770,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC4A-31N-12-LZS4,https://teko-com.ru/product/isn-ec4a-31n-12-lzs4.html,/static/main/img/ind_TEKO/ISN_20EC4A-228x228.jpg,1830,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,12.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC41A-43N-8-LS4,https://teko-com.ru/product/isn-ec41a-43n-8-ls4.html,/static/main/img/ind_TEKO/ISN_EC41A_3d-228x228.jpg,1800,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,8.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN EC2A-31P-4-LZS4,https://teko-com.ru/product/isn-ec2a-31p-4-lzs4.html,/static/main/img/ind_TEKO/ISN_20EC2A-228x228.jpg,1480,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅12,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,4.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E91A-12G-18-LZ,https://teko-com.ru/product/isn-e91a-12g-18-lz.html,/static/main/img/ind_TEKO/ISN_E91A_3d-228x228.jpg,3120,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅36,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,18.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E7A-32P-15-LZ,https://teko-com.ru/product/isn-e7a-32p-15-lz.html,/static/main/img/ind_TEKO/ISN_E7A_3d-228x228.jpg,2240,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅27,Алюминий,IP 67,PNP,10-30 [DC],NC,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E71A-12G-14-LZ,https://teko-com.ru/product/isn-e71a-12g-14-lz.html,/static/main/img/ind_TEKO/ISN_E71A_3d-228x228.jpg,3260,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅27,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,14.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E3A-31P-6-LZ,https://teko-com.ru/product/isn-e3a-31p-6-lz.html,/static/main/img/ind_TEKO/ISN_E3A_3d-228x228.jpg,1540,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅16,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,6.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISN E2A-43P-4-L,https://teko-com.ru/product/isn-e2a-43p-4-l.html,/static/main/img/ind_TEKO/ISN_20E2A-228x228.jpg,1790,1-3 дня,TEKO,Не встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,PNP,10-30 [DC],NO и NC,Нет,4.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB WC29S8-1,5-N-S4-5-C",https://teko-com.ru/product/isb-wc29s8-1-5-n-s4-5-c.html,/static/main/img/ind_TEKO/new_ISB_WC29S8-228x228.jpg,7750,1-3 дня,TEKO,Встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Разъём,∅12,Нерж. сталь,IP 68,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,1.5,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB M4F-31P-10-LZ,https://teko-com.ru/product/isb-m4f-31p-10-lz.html,/static/main/img/ind_TEKO/ISB_M4A_3d-228x228.jpg,1410,1-3 дня,TEKO,Встраиваемый,Общее применение,Уголковый,Кабель,"65x67,5x27,5",Нерж. сталь,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB IC12P-31P-15-LZS4,https://teko-com.ru/product/isb-ic12p-31p-15-lzs4.html,/static/main/img/ind_TEKO/ISB_IC12P_3d-228x228.jpg,5010,1-3 дня,TEKO,Встраиваемый,Общее применение,Прямоугольный,Разъём,84х64х43,Пластик,IP 67,PNP,10-30 [DC],NO,Нет,15.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB I51P-31N-5-LZ,https://teko-com.ru/product/isb-i51p-31n-5-lz.html,/static/main/img/ind_TEKO/ISB_I51P_3d-228x228.jpg,2150,1-3 дня,TEKO,Встраиваемый,Общее применение,Прямоугольный,Кабель,84х64х43,Пластик,IP 67,NPN,10-30 [DC],NO,Нет,5.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB D102A-31P-25-LZ-H-2F,https://teko-com.ru/product/isb-d102a-31p-25-lz-h-2f.html,/static/main/img/ind_TEKO/ISB_D102A_3d-228x228.jpg,4120,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,∅55,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,25.0,Есть,-15...+105
Индуктивные датчики,Индуктивный датчик,ISB D101A-11-25-LZ,https://teko-com.ru/product/isb-d101a-11-25-lz.html,/static/main/img/ind_TEKO/ISB_D101A_3d-228x228.jpg,2400,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,∅55,Алюминий,IP 67,Двухпроводный датчик,10-30 [DC],NO,Нет,25.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB D0B-31P-1,5-L",https://teko-com.ru/product/isb-d0b-31p-1-5-l.html,/static/main/img/ind_TEKO/ISB_D0B_31P_1_2C5_L_3d-228x228.jpg,2760,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический гладкий,Кабель,"∅6,5",Латунь,IP 67,PNP,10-30 [DC],NO,Нет,1.5,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BF73A-12-10-LZ,https://teko-com.ru/product/isb-bf73a-12-10-lz.html,/static/main/img/ind_TEKO/ISB_BF73A_3d-228x228.jpg,3020,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅30,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BF4A-31P-5-L,https://teko-com.ru/product/isb-bf4a-31p-5-l.html,/static/main/img/ind_TEKO/ISB_BF4A_3d-228x228.jpg,1350,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB BC71S8-10-N-S4-C,https://teko-com.ru/product/isb-bc71s8-10-n-s4-c.html,/static/main/img/ind_TEKO/ISB_BC71A_10_N_S4_C_3d-228x228.jpg,5120,1-3 дня,TEKO,Встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Разъём,∅30,Нерж. сталь,IP 68,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,10.0,Нет,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB BC11B-32P-2-LS402,https://teko-com.ru/product/isb-bc11b-32p-2-ls402.html,/static/main/img/ind_TEKO/ISB_BC11B_32P_2_LS402_3d-228x228.jpg,2390,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅8,Латунь,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB B5A-31P-7-L,https://teko-com.ru/product/isb-b5a-31p-7-l.html,/static/main/img/ind_TEKO/ISB_B5A_3d-228x228.jpg,1390,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅22,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,7.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB B5A-31N-7-L,https://teko-com.ru/product/isb-b5a-31n-7-l.html,/static/main/img/ind_TEKO/ISB_B5A_3d-228x228.jpg,1440,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅22,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,7.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB B2A-32P-2-L,https://teko-com.ru/product/isb-b2a-32p-2-l.html,/static/main/img/ind_TEKO/ISB_B2A_3d-228x228.jpg,1500,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅12,Алюминий,IP 67,PNP,10-30 [DC],NC,Нет,2.0,Нет,-15...+65
Индуктивные датчики,Индуктивный датчик,"ISB B11B-1,5-N-C2",https://teko-com.ru/product/isb-b11b-1-5-n-c2.html,/static/main/img/ind_TEKO/ISB_B11B_1_2C5_N_3d-228x228.jpg,2470,1-3 дня,TEKO,Встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Кабель,∅8,Латунь,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,1.5,Нет,-60...+90
Индуктивные датчики,Индуктивный датчик,"ISB B11B-1,5-N-H",https://teko-com.ru/product/isb-b11b-1-5-n-h.html,/static/main/img/ind_TEKO/ISB_B11B_1_2C5_N_3d-228x228.jpg,3470,1-3 дня,TEKO,Встраиваемый,Во взрывоопасных зонах (NAMUR),Цилиндрический с резьбой,Кабель,∅8,Латунь,IP 67,NAMUR,"7,7-9,0 [DC] (NAMUR)",NC,Нет,1.5,Нет,-15...+105
Индуктивные датчики,Индуктивный датчик,ISB AT8A-43N-10-LZ,https://teko-com.ru/product/isb-at8a-43n-10-lz.html,/static/main/img/ind_TEKO/ISB_AT8A_3d-228x228.jpg,2160,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AT81A-11G-10-LZ,https://teko-com.ru/product/isb-at81a-11g-10-lz.html,/static/main/img/ind_TEKO/ISB_AT81A_3d-228x228.jpg,3030,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Клеммы,∅30,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AG3B-31P-4-LZ-H-20K,https://teko-com.ru/product/isb-ag3b-31p-4-lz-h-20k.html,/static/main/img/ind_TEKO/ISBt_A3B8_31P_4_LZ_D_VP_0_2C3K_3d-228x228.png,5600,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель,∅16,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,4.0,Есть,0...+150
Индуктивные датчики,Индуктивный датчик,"ISB AF9A-31N-12G-LZ-C-2,5",https://teko-com.ru/product/isb-af9a-31n-12g-lz-c-2-5.html,/static/main/img/ind_TEKO/ISB_AF9A_3d-228x228.jpg,2240,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅36,Алюминий,IP 67,NPN,10-30 [DC],NO,Нет,12.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AF8A-31P-10-LZ-P,https://teko-com.ru/product/isb-af8a-31p-10-lz-p.html,/static/main/img/ind_TEKO/ISB_20AF8A-228x228.jpg,2000,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AF62A-11G-7-LZ-C,https://teko-com.ru/product/isb-af62a-11g-7-lz-c.html,/static/main/img/ind_TEKO/ISB_AF62A_3d-228x228.jpg,3650,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅20,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NO,Нет,7.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,"ISB AF3A-31P-3,5-LZ",https://teko-com.ru/product/isb-af3a-31p-3-5-lz.html,/static/main/img/ind_TEKO/ISB_AF3A_3d-228x228.jpg,1500,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Кабель (фиттинг),∅16,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,3.5,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC8B-31P-10-ZS4-G,https://teko-com.ru/product/isb-ac8b-31p-10-zs4-g.html,/static/main/img/ind_TEKO/ISB_20AC8B--228x228.jpg,7740,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Латунь,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Нет,-5...+120
Индуктивные датчики,Индуктивный датчик,ISB AC8A-21-10-LPS4,https://teko-com.ru/product/isb-ac8a-21-10-lps4.html,/static/main/img/ind_TEKO/ISB_20AC8A-228x228.jpg,2450,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,Двухпроводный датчик,10-30 [DC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC81A-31P-10-LZS4,https://teko-com.ru/product/isb-ac81a-31p-10-lzs4.html,/static/main/img/ind_TEKO/ISB_AC81A_31P_10_LZS4_3d-228x228.jpg,1990,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅30,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,10.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC62A-12G-7-LZS27,https://teko-com.ru/product/isb-ac62a-12g-7-lzs27.html,/static/main/img/ind_TEKO/ISB_AC62A_3d-228x228.jpg,2800,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅20,Алюминий,IP 67,Двухпроводный датчик,20-320 [DC] / 20-250 [AC],NC,Нет,7.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC4A-43N-8-LZS4,https://teko-com.ru/product/isb-ac4a-43n-8-lzs4.html,/static/main/img/ind_TEKO/ISB_20AC4A-228x228.jpg,1940,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,NPN,10-30 [DC],NO и NC,Нет,8.0,Есть,-15...+65
Индуктивные датчики,Индуктивный датчик,ISB AC4A-31P-5-LZS4-C,https://teko-com.ru/product/isb-ac4a-31p-5-lzs4-c.html,/static/main/img/ind_TEKO/ISB_20AC4A-228x228.jpg,2040,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-45...+65
Индуктивные датчики,Индуктивный датчик,ISB AC4A-31P-5-LZS4,https://teko-com.ru/product/isb-ac4a-31p-5-lzs4.html,/static/main/img/ind_TEKO/ISB_20AC4A-228x228.jpg,1590,1-3 дня,TEKO,Встраиваемый,Общее применение,Цилиндрический с резьбой,Разъём,∅18,Алюминий,IP 67,PNP,10-30 [DC],NO,Нет,5.0,Есть,-15...+65
